Date,Scaled_BetaHL_Pred
2013-01-18,5.071421
2013-01-19,5.071421
2013-01-20,5.003768
2013-01-21,5.003768
2013-01-22,4.958666
2013-01-23,4.9361143
2013-01-24,4.9361143
2013-01-25,4.891012
2013-01-26,4.84591
2013-01-27,4.7782564
2013-01-28,4.7557054
2013-01-29,4.688052
2013-01-30,4.6429496
2013-01-31,4.6203985
2013-02-01,4.5752964
2013-02-02,4.5301943
2013-02-03,4.5076427
2013-02-04,4.4625406
2013-02-05,4.439989
2013-02-06,4.394887
2013-02-07,4.372336
2013-02-08,4.372336
2013-02-09,4.3046827
2013-02-10,4.214478
2013-02-11,4.146825
2013-02-12,4.079171
2013-02-13,4.05662
2013-02-14,3.9664154
2013-02-15,3.8987622
2013-02-16,3.8762112
2013-02-17,3.8311088
2013-02-18,3.8085577
2013-02-19,3.7634554
2013-02-20,3.7409043
2013-02-21,3.695802
2013-02-22,3.6506996
2013-02-23,3.6506996
2013-02-24,3.6506996
2013-02-25,3.6506996
2013-02-26,3.6506996
2013-02-27,3.695802
2013-02-28,3.695802
2013-03-01,3.695802
2013-03-02,3.695802
2013-03-03,3.7409043
2013-03-04,3.7409043
2013-03-05,3.7409043
2013-03-06,3.7409043
2013-03-07,3.7409043
2013-03-08,3.7634554
2013-03-09,3.7409043
2013-03-10,3.6506996
2013-03-11,3.6281486
2013-03-12,3.5830462
2013-03-13,3.5604951
2013-03-14,3.5153928
2013-03-15,3.4928417
2013-03-16,3.4477396
2013-03-17,3.4251883
2013-03-18,3.4251883
2013-03-19,3.380086
2013-03-20,3.3349838
2013-03-21,3.3124328
2013-03-22,3.3124328
2013-03-23,3.3124328
2013-03-24,3.3349838
2013-03-25,3.380086
2013-03-26,3.4251883
2013-03-27,3.4477396
2013-03-28,3.4477396
2013-03-29,3.4928417
2013-03-30,3.5153928
2013-03-31,3.5153928
2013-04-01,3.5604951
2013-04-02,3.5830462
2013-04-03,3.5830462
2013-04-04,3.5830462
2013-04-05,3.6281486
2013-04-06,3.6506996
2013-04-07,3.6506996
2013-04-08,3.695802
2013-04-09,3.7409043
2013-04-10,3.7409043
2013-04-11,3.7634554
2013-04-12,3.7634554
2013-04-13,3.8085577
2013-04-14,3.8085577
2013-04-15,3.8085577
2013-04-16,3.8311088
2013-04-17,3.8311088
2013-04-18,3.8762112
2013-04-19,3.8762112
2013-04-20,3.8762112
2013-04-21,3.8987622
2013-04-22,3.8987622
2013-04-23,3.8987622
2013-04-24,3.8987622
2013-04-25,3.8987622
2013-04-26,3.9438643
2013-04-27,3.9438643
2013-04-28,3.9438643
2013-04-29,3.9438643
2013-04-30,3.9438643
2013-05-01,3.9438643
2013-05-02,3.9664154
2013-05-03,3.9664154
2013-05-04,3.8987622
2013-05-05,3.7409043
2013-05-06,3.5830462
2013-05-07,3.4477396
2013-05-08,3.3349838
2013-05-09,3.244779
2013-05-10,3.0869212
2013-05-11,3.019268
2013-05-12,2.9290633
2013-05-13,2.8163075
2013-05-14,2.7486544
2013-05-15,2.6810007
2013-05-16,2.6133475
2013-05-17,2.545694
2013-05-18,2.545694
2013-05-19,2.5682452
2013-05-20,2.6133475
2013-05-21,2.6810007
2013-05-22,2.703552
2013-05-23,2.7486544
2013-05-24,2.7712054
2013-05-25,2.8163075
2013-05-26,2.8614101
2013-05-27,2.8839612
2013-05-28,2.8839612
2013-05-29,2.9290633
2013-05-30,2.9290633
2013-05-31,2.9516144
2013-06-01,2.9967167
2013-06-02,3.019268
2013-06-03,3.019268
2013-06-04,3.0643702
2013-06-05,3.0869212
2013-06-06,3.1320236
2013-06-07,3.1320236
2013-06-08,3.177126
2013-06-09,3.177126
2013-06-10,3.199677
2013-06-11,3.199677
2013-06-12,3.244779
2013-06-13,3.244779
2013-06-14,3.2673304
2013-06-15,3.2673304
2013-06-16,3.2673304
2013-06-17,3.3124328
2013-06-18,3.3124328
2013-06-19,3.3124328
2013-06-20,3.3124328
2013-06-21,3.3349838
2013-06-22,3.3349838
2013-06-23,3.3349838
2013-06-24,3.3349838
2013-06-25,3.380086
2013-06-26,3.380086
2013-06-27,3.380086
2013-06-28,3.380086
2013-06-29,3.380086
2013-06-30,3.4251883
2013-07-01,3.4477396
2013-07-02,3.4928417
2013-07-03,3.5153928
2013-07-04,3.5153928
2013-07-05,3.5604951
2013-07-06,3.5604951
2013-07-07,3.5830462
2013-07-08,3.5830462
2013-07-09,3.6281486
2013-07-10,3.6281486
2013-07-11,3.6506996
2013-07-12,3.6506996
2013-07-13,3.6281486
2013-07-14,3.5830462
2013-07-15,3.5153928
2013-07-16,3.4928417
2013-07-17,3.4477396
2013-07-18,3.380086
2013-07-19,3.380086
2013-07-20,3.3124328
2013-07-21,3.2673304
2013-07-22,3.244779
2013-07-23,3.244779
2013-07-24,3.199677
2013-07-25,3.177126
2013-07-26,3.1320236
2013-07-27,3.199677
2013-07-28,3.3124328
2013-07-29,3.4251883
2013-07-30,3.5153928
2013-07-31,3.5830462
2013-08-01,3.695802
2013-08-02,3.7634554
2013-08-03,3.8311088
2013-08-04,3.8987622
2013-08-05,3.9438643
2013-08-06,4.0115175
2013-08-07,4.079171
2013-08-08,4.1242733
2013-08-09,4.146825
2013-08-10,4.214478
2013-08-11,4.2595806
2013-08-12,4.3046827
2013-08-13,4.372336
2013-08-14,4.394887
2013-08-15,4.439989
2013-08-16,4.4625406
2013-08-17,4.5076427
2013-08-18,4.5301943
2013-08-19,4.5752964
2013-08-20,4.6203985
