Date,Scaled_BetaHL_Pred
2013-02-13,5.761217
2013-02-14,5.677184
2013-02-15,5.6003246
2013-02-16,5.527564
2013-02-17,5.4599276
2013-02-18,5.3974147
2013-02-19,5.3379765
2013-02-20,5.2826376
2013-02-21,5.2303734
2013-02-22,5.1842575
2013-02-23,5.170935
2013-02-24,5.1883564
2013-02-25,5.2047534
2013-02-26,5.2221746
2013-02-27,5.236522
2013-02-28,5.251894
2013-03-01,5.2652164
2013-03-02,5.2764893
2013-03-03,5.2877617
2013-03-04,5.29801
2013-03-05,5.308258
2013-03-06,5.316456
2013-03-07,5.325679
2013-03-08,5.3328524
2013-03-09,5.29801
2013-03-10,5.2252493
2013-03-11,5.1555634
2013-03-12,5.091001
2013-03-13,5.031563
2013-03-14,4.975199
2013-03-15,4.9219103
2013-03-16,4.874769
2013-03-17,4.827629
2013-03-18,4.7845874
2013-03-19,4.7456455
2013-03-20,4.706703
2013-03-21,4.672885
2013-03-22,4.641116
2013-03-23,4.654439
2013-03-24,4.710802
2013-03-25,4.762042
2013-03-26,4.808158
2013-03-27,4.8532486
2013-03-28,4.8942404
2013-03-29,4.932158
2013-03-30,4.9690504
2013-03-31,4.9997945
2013-04-01,5.031563
2013-04-02,5.0592327
2013-04-03,5.0858774
2013-04-04,5.1104727
2013-04-05,5.1340427
2013-04-06,5.165811
2013-04-07,5.2047534
2013-04-08,5.2436953
2013-04-09,5.2764893
2013-04-10,5.3092823
2013-04-11,5.3390017
2013-04-12,5.3656464
2013-04-13,5.392291
2013-04-14,5.415861
2013-04-15,5.438407
2013-04-16,5.4589024
2013-04-17,5.4783735
2013-04-18,5.4968195
2013-04-19,5.513217
2013-04-20,5.527564
2013-04-21,5.5429354
2013-04-22,5.556258
2013-04-23,5.5675306
2013-04-24,5.578804
2013-04-25,5.5890512
2013-04-26,5.6003246
2013-04-27,5.6095476
2013-04-28,5.6187706
2013-04-29,5.625944
2013-04-30,5.634142
2013-05-01,5.640291
2013-05-02,5.6474648
2013-05-03,5.653613
2013-05-04,5.5347376
2013-05-05,5.303134
2013-05-06,5.0807533
2013-05-07,4.87272
2013-05-08,4.6769843
2013-05-09,4.4925213
2013-05-10,4.3162565
2013-05-11,4.153314
2013-05-12,3.9975452
2013-05-13,3.8520246
2013-05-14,3.7157269
2013-05-15,3.5886524
2013-05-16,3.4677265
2013-05-17,3.3539743
2013-05-18,3.3437262
2013-05-19,3.4277596
2013-05-20,3.5056438
2013-05-21,3.5773795
