Date,Scaled_BetaHL_Pred
2012-11-16,4.445836
2012-11-17,4.445836
2012-11-18,4.445836
2012-11-19,4.445836
2012-11-20,4.445836
2012-11-21,4.445836
2012-11-22,4.445836
2012-11-23,3.2347565
2012-11-24,3.2347565
2012-11-25,3.2347565
2012-11-26,3.2347565
2012-11-27,3.2347565
2012-11-28,3.2347565
2012-11-29,3.2347565
2012-11-30,3.2347565
2012-12-01,3.2347565
2012-12-02,3.2347565
2012-12-03,3.2347565
2012-12-04,3.2347565
2012-12-05,3.2347565
2012-12-06,3.2347565
2012-12-07,3.2347565
2012-12-08,3.2347565
2012-12-09,3.2347565
2012-12-10,3.2347565
2012-12-11,3.2347565
2012-12-12,3.2347565
2012-12-13,3.2347565
2012-12-14,4.445836
2012-12-15,4.445836
2012-12-16,4.445836
2012-12-17,4.445836
2012-12-18,4.445836
2012-12-19,4.445836
2012-12-20,4.445836
2012-12-21,4.445836
2012-12-22,5.051376
2012-12-23,5.051376
2012-12-24,5.051376
2012-12-25,5.051376
2012-12-26,5.051376
2012-12-27,5.051376
2012-12-28,5.051376
2012-12-29,5.051376
2012-12-30,5.051376
2012-12-31,5.051376
2013-01-01,5.051376
2013-01-02,5.051376
2013-01-03,5.051376
2013-01-04,5.6569157
2013-01-05,5.6569157
2013-01-06,5.6569157
2013-01-07,5.6569157
2013-01-08,5.6569157
2013-01-09,5.6569157
2013-01-10,5.6569157
2013-01-11,5.6569157
2013-01-12,5.6569157
2013-01-13,5.6569157
2013-01-14,5.6569157
2013-01-15,5.051376
2013-01-16,5.051376
2013-01-17,5.051376
2013-01-18,5.051376
2013-01-19,5.051376
2013-01-20,5.051376
2013-01-21,5.051376
2013-01-22,5.051376
2013-01-23,5.051376
2013-01-24,5.051376
2013-01-25,5.051376
2013-01-26,5.051376
2013-01-27,5.6569157
2013-01-28,5.6569157
2013-01-29,5.6569157
2013-01-30,5.6569157
2013-01-31,5.6569157
2013-02-01,5.6569157
2013-02-02,5.6569157
2013-02-03,5.6569157
2013-02-04,5.6569157
2013-02-05,5.6569157
2013-02-06,5.6569157
2013-02-07,5.6569157
2013-02-08,5.6569157
2013-02-09,5.6569157
2013-02-10,5.6569157
2013-02-11,5.6569157
2013-02-12,5.6569157
2013-02-13,5.6569157
2013-02-14,5.6569157
2013-02-15,5.6569157
2013-02-16,5.6569157
2013-02-17,5.6569157
2013-02-18,5.6569157
2013-02-19,5.6569157
2013-02-20,5.6569157
2013-02-21,5.6569157
2013-02-22,5.6569157
2013-02-23,5.6569157
2013-02-24,5.6569157
2013-02-25,5.6569157
2013-02-26,5.6569157
2013-02-27,5.6569157
2013-02-28,5.6569157
2013-03-01,5.6569157
2013-03-02,5.6569157
2013-03-03,5.6569157
2013-03-04,5.6569157
2013-03-05,5.6569157
2013-03-06,5.6569157
2013-03-07,5.6569157
2013-03-08,5.6569157
2013-03-09,5.6569157
2013-03-10,5.6569157
2013-03-11,5.6569157
2013-03-12,5.6569157
2013-03-13,5.6569157
2013-03-14,5.6569157
2013-03-15,5.6569157
2013-03-16,5.6569157
2013-03-17,5.6569157
2013-03-18,5.6569157
2013-03-19,5.6569157
2013-03-20,5.6569157
2013-03-21,5.6569157
2013-03-22,5.6569157
2013-03-23,5.6569157
2013-03-24,5.6569157
2013-03-25,5.6569157
2013-03-26,5.6569157
2013-03-27,5.6569157
2013-03-28,6.8679953
2013-03-29,6.8679953
2013-03-30,6.8679953
2013-03-31,6.8679953
2013-04-01,6.8679953
2013-04-02,6.8679953
2013-04-03,6.8679953
2013-04-04,6.8679953
2013-04-05,6.8679953
2013-04-06,7.4735346
2013-04-07,7.4735346
2013-04-08,7.4735346
2013-04-09,7.4735346
2013-04-10,7.4735346
2013-04-11,7.4735346
2013-04-12,7.4735346
2013-04-13,8.684614
2013-04-14,8.684614
2013-04-15,8.684614
2013-04-16,8.684614
2013-04-17,8.684614
2013-04-18,8.684614
2013-04-19,9.290154
2013-04-20,9.290154
2013-04-21,9.290154
2013-04-22,9.290154
2013-04-23,9.290154
2013-04-24,9.290154
2013-04-25,9.290154
2013-04-26,10.501234
2013-04-27,10.501234
2013-04-28,10.501234
2013-04-29,10.501234
2013-04-30,11.106773
2013-05-01,11.106773
2013-05-02,11.106773
2013-05-03,11.106773
2013-05-04,11.106773
2013-05-05,11.106773
2013-05-06,11.106773
2013-05-07,11.712313
2013-05-08,11.712313
2013-05-09,11.712313
2013-05-10,11.712313
2013-05-11,11.712313
2013-05-12,12.923392
2013-05-13,12.923392
2013-05-14,12.923392
2013-05-15,12.923392
2013-05-16,12.923392
2013-05-17,12.923392
2013-05-18,13.528932
2013-05-19,13.528932
2013-05-20,13.528932
2013-05-21,13.528932
2013-05-22,13.528932
2013-05-23,14.740012
2013-05-24,14.740012
2013-05-25,14.740012
2013-05-26,14.740012
2013-05-27,14.740012
2013-05-28,14.740012
2013-05-29,15.345552
2013-05-30,15.345552
2013-05-31,15.345552
2013-06-01,15.345552
2013-06-02,15.345552
2013-06-03,15.345552
2013-06-04,15.345552
2013-06-05,15.345552
2013-06-06,15.951092
2013-06-07,15.951092
2013-06-08,15.951092
2013-06-09,15.951092
2013-06-10,15.951092
2013-06-11,15.951092
2013-06-12,15.951092
2013-06-13,15.951092
2013-06-14,15.951092
2013-06-15,15.951092
2013-06-16,15.951092
2013-06-17,15.951092
2013-06-18,15.951092
2013-06-19,15.951092
2013-06-20,17.16217
2013-06-21,17.16217
2013-06-22,17.16217
2013-06-23,17.16217
2013-06-24,17.16217
2013-06-25,17.16217
2013-06-26,15.951092
2013-06-27,15.951092
2013-06-28,15.951092
2013-06-29,15.951092
2013-06-30,15.951092
2013-07-01,15.951092
2013-07-02,15.345552
2013-07-03,15.345552
2013-07-04,15.345552
2013-07-05,15.345552
2013-07-06,15.345552
2013-07-07,14.740012
2013-07-08,14.740012
2013-07-09,14.740012
2013-07-10,14.740012
2013-07-11,14.740012
2013-07-12,13.528932
2013-07-13,13.528932
2013-07-14,13.528932
2013-07-15,13.528932
2013-07-16,12.923392
2013-07-17,12.923392
2013-07-18,12.923392
2013-07-19,12.923392
2013-07-20,11.712313
2013-07-21,11.712313
2013-07-22,11.712313
2013-07-23,11.106773
2013-07-24,11.106773
2013-07-25,11.106773
2013-07-26,11.106773
2013-07-27,11.106773
2013-07-28,11.106773
2013-07-29,11.106773
2013-07-30,11.106773
2013-07-31,11.106773
2013-08-01,11.106773
2013-08-02,11.106773
2013-08-03,11.106773
2013-08-04,11.106773
2013-08-05,11.106773
2013-08-06,11.106773
2013-08-07,11.106773
2013-08-08,11.106773
2013-08-09,11.106773
2013-08-10,11.106773
2013-08-11,10.501234
2013-08-12,10.501234
2013-08-13,10.501234
2013-08-14,10.501234
2013-08-15,9.290154
2013-08-16,9.290154
2013-08-17,9.290154
2013-08-18,9.290154
2013-08-19,9.290154
2013-08-20,9.290154
2013-08-21,9.290154
2013-08-22,9.290154
2013-08-23,9.290154
2013-08-24,9.290154
2013-08-25,10.501234
2013-08-26,10.501234
2013-08-27,10.501234
2013-08-28,11.106773
2013-08-29,11.106773
2013-08-30,11.106773
2013-08-31,11.106773
2013-09-01,11.712313
2013-09-02,11.712313
2013-09-03,11.712313
2013-09-04,11.712313
2013-09-05,11.106773
2013-09-06,11.106773
2013-09-07,11.106773
2013-09-08,11.106773
