,Day,Day2,ID.1,ID.2,ID.3,ID.4,ID.5,ID.6,ID.7,ID.8,ID.9,ID.10,ID.11,ID.12,ID.13,ID.14,ID.15,ID.16,ID.17,ID.18,ID.19,ID.20,ID.21,ID.22,ID.23,ID.24,ID.25,ID.26,ID.27,ID.28,ID.29,ID.30,ID.31,ID.32,ID.33,ID.34,ID.35,ID.36,ID.37,ID.38,ID.39,ID.40,ID.41,ID.42,ID.43,ID.44,ID.45,ID.46,ID.47,ID.48,ID.49,ID.50,ID.51,ID.52,ID.53,ID.54,ID.55,ID.56,ID.57,ID.58,ID.59,ID.60,ID.61,ID.62,ID.63,ID.64,ID.65,ID.66,ID.67,ID.68,ID.69,ID.70,ID.71,ID.72,ID.73,ID.74,ID.75,ID.76,ID.77,V81
241,1907,41720,0.795529627,0.592853129,0.657708287,0.725629498,0.783643103,0.832573344,0.680225336,0.77262644,0.874407122,0.880835885,0.694805155,0.78552346,0.91973441,0.7800004,0.637409299,0.769710067,0.74936736,0.941994884,0.755617355,0.789645156,0.790715196,0.853267344,0.800474643,0.788308257,0.766307421,0.836715305,0.712637832,0.729619102,0.743750793,0.679575443,0.956222405,0.832636174,0.890387676,0.767712217,0.810044811,0.631774413,0.620147058,0.775087808,0.987189124,0.918138616,0.752771045,0.793104905,0.839472891,0.62527937,0.675934222,0.59317523,0.722851959,0.983626122,0.838905912,0.804328878,0.957835476,0.786825535,0.931466719,0.745860296,0.867155817,0.717184608,0.760476068,0.718063504,0.70065667,0.708553486,0.949839818,0.713525023,0.608247301,0.932024106,0.604694213,0.683459636,0.956267027,0.757269626,0.831256772,0.879193199,0.800971959,0.730583184,0.789034855,0.752448053,0.701276152,0.84259797,0.766397624,0.7336001
242,1915,41728,0.840648346,0.663722913,0.729398083,0.754926118,0.803510719,0.863117183,0.727514147,0.790145986,0.91565102,0.882517579,0.723036363,0.789581274,0.939652466,0.802436823,0.665709877,0.782415236,0.760504341,0.877834261,0.762970602,0.779149668,0.8057533,0.893970019,0.826856761,0.80969059,0.799192366,0.894202021,0.758124482,0.763194084,0.755038985,0.716962724,0.964415385,0.857518938,0.917081309,0.783983272,0.839655323,0.67102395,0.679272226,0.808865738,0.950762946,0.947577216,0.765285928,0.823152387,0.850417956,0.680016313,0.724393824,0.659999246,0.755856235,0.945507705,0.864597764,0.818585258,0.951688584,0.794816327,0.947423996,0.77970787,0.910085416,0.745432952,0.813883432,0.781565211,0.745511297,0.754013324,0.907775396,0.750540805,0.679653358,0.941856032,0.644748753,0.711213467,0.933705055,0.777911265,0.849068798,0.83962981,0.83439386,0.754849808,0.799664499,0.768976545,0.729746667,0.852092327,0.811174105,0.753875391
243,1923,41736,0.871249807,0.72737537,0.797841345,0.775991302,0.808429201,0.880217121,0.76153316,0.796827789,0.944610666,0.871764031,0.748622143,0.779547311,0.939638422,0.813847044,0.686088943,0.783161411,0.764442304,0.788955516,0.752304548,0.754438139,0.805871196,0.9273559,0.835980932,0.823661096,0.819599206,0.941953301,0.796296763,0.785238275,0.761576553,0.742669756,0.953087415,0.867468445,0.932879819,0.783473084,0.858413863,0.703932705,0.734504139,0.829522505,0.893586775,0.961294559,0.765177976,0.838533238,0.848901529,0.723643679,0.762361152,0.724286629,0.772208494,0.892681736,0.880896985,0.820435488,0.927585464,0.78513292,0.958190477,0.81027968,0.941476227,0.76186824,0.865287964,0.83953363,0.781610653,0.793176498,0.846248172,0.779632206,0.740326458,0.937273753,0.67336414,0.729292972,0.890220675,0.790063886,0.854090593,0.78432628,0.861236957,0.766779235,0.801692351,0.770115121,0.749988118,0.853129787,0.843452055,0.768557391
244,1931,41744,0.885242818,0.778354038,0.860476131,0.785448908,0.799928751,0.883424344,0.777714455,0.795086355,0.961307671,0.854540837,0.769891609,0.756056632,0.91812941,0.814864362,0.697673978,0.772178071,0.764345541,0.687911746,0.727004587,0.721713004,0.79257046,0.954036004,0.830184563,0.830963134,0.826717051,0.977931905,0.826935335,0.795105731,0.766501013,0.754877759,0.926957381,0.865027115,0.937118171,0.769815039,0.866598728,0.731952067,0.784677646,0.833206304,0.82106639,0.960911652,0.75656363,0.839521648,0.835612041,0.752889726,0.788246455,0.781422297,0.771912664,0.832185204,0.888780907,0.81188569,0.887805041,0.758607652,0.960146897,0.838425793,0.959649549,0.765467541,0.912585059,0.888940084,0.808443835,0.821786518,0.772445491,0.79769585,0.78541688,0.918653182,0.687360437,0.737747376,0.83182709,0.795194536,0.846607086,0.718562312,0.879120035,0.766321693,0.796986002,0.756503246,0.762351776,0.84493945,0.86130883,0.776236036
245,1939,41752,0.880536187,0.811976101,0.914714065,0.778979071,0.779539568,0.872290038,0.772536722,0.787109846,0.966101492,0.836813592,0.784073082,0.71987544,0.87457215,0.803230277,0.699448523,0.749436415,0.763378344,0.588976279,0.691045711,0.683370259,0.768476382,0.973899828,0.809539141,0.829355038,0.817323605,0.996154552,0.849820861,0.788954311,0.768567639,0.751562907,0.890744174,0.85320756,0.931186988,0.747433819,0.864249863,0.756133453,0.828627598,0.817631403,0.739242686,0.948416325,0.744059548,0.826328771,0.811759749,0.764289287,0.798539259,0.8260898,0.754972671,0.770416039,0.887348988,0.795658099,0.834626239,0.720140159,0.951024099,0.863187618,0.960401363,0.755207924,0.952811855,0.926325019,0.825938504,0.835740489,0.693554697,0.800896514,0.812266694,0.886370234,0.683274076,0.736016824,0.765149559,0.791232002,0.826853808,0.647735468,0.885661882,0.753443529,0.786837907,0.729012304,0.764665617,0.826750417,0.862811051,0.775102942
246,1947,41760,0.855748387,0.826653339,0.957861045,0.752261927,0.748688665,0.846610503,0.746665115,0.774181041,0.959351581,0.823261029,0.788394879,0.671769935,0.812451706,0.77596334,0.690396117,0.714907641,0.763489053,0.506422444,0.648402914,0.640854292,0.736495178,0.983950783,0.773549671,0.815848886,0.787593719,0.989651451,0.864423795,0.762142825,0.765436151,0.730650116,0.848963723,0.835022395,0.916990809,0.719860025,0.850453797,0.775928383,0.864667286,0.786776355,0.654156558,0.925796409,0.732282387,0.798913605,0.780642223,0.755872308,0.789248907,0.852972686,0.721936683,0.711215942,0.875231218,0.77465398,0.770566879,0.675646905,0.933953364,0.876371943,0.938896323,0.730146122,0.982790921,0.94822888,0.834131962,0.831549892,0.616163278,0.785398977,0.818765918,0.841857433,0.657641484,0.723389193,0.696813341,0.775220503,0.795066291,0.577243311,0.878862582,0.728111091,0.770239965,0.68851368,0.754126787,0.798942989,0.846025334,0.763349724
247,1955,41768,0.812336538,0.821571184,0.987196535,0.702556056,0.7083903,0.807162504,0.7018114,0.757356379,0.941595835,0.813414438,0.780477262,0.613221921,0.736262733,0.730082105,0.669901791,0.669317103,0.761762213,0.450888962,0.602637194,0.595609488,0.699533065,0.98047076,0.722740226,0.787456758,0.733702247,0.953697578,0.868973778,0.710030084,0.754766265,0.6900643,0.805320129,0.812820147,0.89643417,0.687047925,0.824058702,0.790388401,0.889023777,0.746185786,0.571276051,0.895341342,0.724262377,0.757172109,0.74607886,0.731649168,0.756384743,0.857530509,0.675529829,0.657787557,0.851057587,0.751774597,0.699100372,0.631044353,0.913416078,0.867976896,0.890299086,0.689657528,0.999344828,0.952032694,0.83306151,0.805879806,0.5444593,0.748575398,0.802804567,0.790773754,0.609216241,0.699152362,0.632371357,0.74420426,0.752338905,0.511804392,0.858247416,0.690285248,0.745608938,0.636698871,0.727932438,0.766502266,0.809895087,0.739687637
248,1963,41776,0.752467426,0.795915065,1,0.633433827,0.659555544,0.754967918,0.639687347,0.737692295,0.914085916,0.805518245,0.759508261,0.548575609,0.650499882,0.664462969,0.638956533,0.616406772,0.754066413,0.418476126,0.555653586,0.549459863,0.660194557,0.959741647,0.661711145,0.742378783,0.654341997,0.892546979,0.861390242,0.630823964,0.734856303,0.62969813,0.763314533,0.786292991,0.871681818,0.648057706,0.783912751,0.798565053,0.89740258,0.701404324,0.493777812,0.860547002,0.716684032,0.701000245,0.71188906,0.697125357,0.697994484,0.838326847,0.619021479,0.613333526,0.81359868,0.729130908,0.623939028,0.591278216,0.893893629,0.831086481,0.812390746,0.633197198,1,0.938479817,0.822783314,0.755395308,0.482030971,0.692627459,0.763716254,0.739834785,0.545620518,0.663228848,0.573087164,0.696207267,0.703201382,0.453421218,0.823722964,0.639904952,0.711361588,0.578539828,0.684631635,0.735564551,0.756870863,0.704906496
249,1971,41784,0.678890484,0.750207533,0.993627099,0.550046053,0.603095467,0.691048624,0.56336928,0.715759976,0.87825193,0.797816876,0.725067853,0.482890816,0.560152651,0.585413713,0.598952823,0.560672775,0.736270248,0.401649622,0.508943131,0.505747942,0.619877365,0.919418725,0.596081837,0.683567299,0.558277614,0.812698463,0.840196016,0.534128603,0.706559007,0.557315296,0.726448078,0.754469013,0.845939336,0.601949552,0.729757893,0.799451034,0.886765157,0.657336974,0.424265639,0.825210878,0.704645439,0.631526629,0.681256957,0.657806364,0.62027934,0.794701287,0.555681004,0.580118017,0.762187472,0.705672633,0.548795154,0.55741121,0.878948351,0.771128202,0.713418177,0.560220187,0.985098263,0.909154189,0.803429,0.679532813,0.432466502,0.620964224,0.706608961,0.695756114,0.476693636,0.618079741,0.519151984,0.633172619,0.653042294,0.403417284,0.775195804,0.576903679,0.666831086,0.519828615,0.628181121,0.712266143,0.690280004,0.660315757
250,1979,41792,0.596685743,0.690319627,0.965738269,0.457543547,0.540723502,0.61723077,0.481391757,0.690189605,0.835523982,0.788663148,0.67673601,0.421227356,0.472189916,0.501099965,0.551283137,0.506611237,0.705640722,0.392875134,0.463996871,0.46819588,0.579677498,0.862650828,0.531471709,0.615162698,0.456791697,0.720650843,0.806327503,0.432397202,0.671365719,0.482647242,0.697204997,0.7163763,0.822672511,0.548395345,0.664911176,0.791803649,0.859096794,0.616330269,0.365343328,0.793130455,0.683244684,0.554810505,0.654825639,0.618126641,0.531478897,0.727495215,0.489284508,0.556651291,0.696297532,0.679559188,0.477179096,0.529535301,0.868466366,0.696615436,0.604244693,0.471941107,0.955685297,0.866097224,0.775149059,0.588814077,0.397876386,0.536994759,0.638034268,0.663613775,0.412274915,0.566800772,0.470757035,0.558023185,0.607250211,0.363116085,0.713728796,0.501214902,0.615016241,0.466357298,0.563889554,0.701166339,0.61344985,0.607224876
251,1987,41800,0.51151588,0.623459505,0.914070139,0.361386281,0.477362532,0.538557584,0.403653898,0.659126114,0.787748817,0.77684343,0.615513909,0.367655179,0.394075398,0.419687353,0.497717584,0.458217241,0.665038498,0.385716608,0.422633683,0.440525832,0.540690967,0.793960183,0.472426603,0.541305369,0.361166849,0.622502333,0.761324502,0.338082964,0.630767784,0.415425415,0.674001888,0.671860723,0.805347134,0.489513747,0.593583422,0.774321352,0.81763873,0.580091124,0.318976261,0.767207504,0.648817799,0.478143775,0.632602931,0.578236482,0.439832738,0.643557223,0.425635023,0.540505135,0.616518159,0.648949986,0.411793339,0.507742456,0.861414742,0.616061561,0.495733608,0.376612785,0.913178059,0.813180248,0.738638905,0.496532192,0.374460257,0.445200101,0.564543751,0.641925587,0.360239572,0.512487673,0.42805785,0.473681833,0.570171824,0.33311529,0.645009923,0.414564783,0.559832272,0.422886288,0.497065594,0.700516405,0.52999423,0.54788437
252,1995,41808,0.429043576,0.556835329,0.83635934,0.268270853,0.418737802,0.460876564,0.340054817,0.620714434,0.738439751,0.761252481,0.548087533,0.322284781,0.333272817,0.348083061,0.441536777,0.417481704,0.61872265,0.378131033,0.387983792,0.424841279,0.504005229,0.717869013,0.419198106,0.466364484,0.280786402,0.522748758,0.70672681,0.261093064,0.586532905,0.363164748,0.654238442,0.624039285,0.796581917,0.428035118,0.519985454,0.745702597,0.765632203,0.550326452,0.284576157,0.746760933,0.60265261,0.40881834,0.614596659,0.537215144,0.353580447,0.551237703,0.371042316,0.529251334,0.527901571,0.612891228,0.355138407,0.492124642,0.856760546,0.537979955,0.397190954,0.284247602,0.86047863,0.754732063,0.696773652,0.41598025,0.356940035,0.354349181,0.492688988,0.627569815,0.320606412,0.458236175,0.391067204,0.384203766,0.541986302,0.311109256,0.575883448,0.325850241,0.505194399,0.390049382,0.432849668,0.706990602,0.444672919,0.488309013
253,2003,41816,0.35493151,0.496588899,0.732660229,0.185203018,0.370574557,0.390035208,0.298002504,0.574037469,0.69152674,0.74078506,0.482564066,0.284236792,0.295337833,0.288160493,0.38639896,0.385894497,0.570952254,0.369173654,0.363505257,0.416771017,0.470673546,0.638695799,0.370964237,0.395624338,0.217436611,0.425485349,0.644074226,0.201150557,0.541534209,0.324514125,0.635314347,0.57684677,0.795607256,0.366689816,0.448328096,0.705547941,0.706318454,0.528553132,0.260916319,0.730213929,0.547274886,0.35257591,0.600814649,0.494141883,0.279961059,0.458887048,0.331816155,0.520461674,0.436615712,0.57397626,0.309714822,0.481994416,0.853470846,0.469306415,0.311693626,0.204857941,0.800860366,0.69508147,0.652973333,0.357334656,0.340037639,0.274282906,0.428159261,0.617424725,0.291430137,0.407537048,0.359762187,0.298173533,0.521830933,0.294066515,0.513193634,0.245760882,0.454890339,0.367448728,0.375709276,0.71726319,0.36253218,0.435454638
254,2011,41824,0.293633556,0.444596581,0.61229808,0.119188531,0.336916532,0.330874798,0.274940428,0.521930016,0.650939743,0.715319026,0.427050691,0.252631843,0.278193847,0.240534608,0.335962375,0.364945494,0.525986384,0.357899722,0.352656139,0.410325167,0.441740628,0.559944045,0.326903018,0.33459801,0.171004461,0.334807333,0.575474523,0.155432473,0.498921184,0.295905919,0.615484431,0.534217964,0.800806469,0.3082082,0.382719525,0.657066339,0.642938721,0.515527906,0.24677005,0.715989683,0.485210401,0.308957434,0.59108374,0.448095957,0.222211418,0.374855652,0.312156537,0.511946634,0.34882853,0.535685216,0.277342564,0.4735467,0.850721873,0.410666407,0.240761234,0.146103702,0.737596625,0.63855727,0.610657986,0.318305063,0.319842937,0.21484218,0.373194669,0.608973327,0.270765448,0.365461222,0.334119887,0.225308014,0.508843004,0.278955597,0.462585958,0.184986311,0.412197801,0.354686471,0.329943687,0.728389794,0.288618277,0.39627708
255,2019,41832,0.244768382,0.401668383,0.486915893,0.077233149,0.315081416,0.284211755,0.265820928,0.46816484,0.619660215,0.688664641,0.387983914,0.226621387,0.277856201,0.205820366,0.293885265,0.355250811,0.48722802,0.344088996,0.356964598,0.399513852,0.418251184,0.484913512,0.286845969,0.288798575,0.14137694,0.254809942,0.505307369,0.121115838,0.461843316,0.273772502,0.596424071,0.499338435,0.810562876,0.255233591,0.32685735,0.604368848,0.578792346,0.511817479,0.240824394,0.702840563,0.419604974,0.275953672,0.584506836,0.398699824,0.182567817,0.306155228,0.307824379,0.502471476,0.270707969,0.50149823,0.25711944,0.462197008,0.84852651,0.36110782,0.18591339,0.106234867,0.673960766,0.588842224,0.573247647,0.293484434,0.2979176,0.182823594,0.329173013,0.602117601,0.256667047,0.337474664,0.31415932,0.175324091,0.501979207,0.263600496,0.42491076,0.151173022,0.380266995,0.350838279,0.299852169,0.738951484,0.227977472,0.37560309
256,2027,41840,0.206745848,0.368614315,0.368156669,0.063872113,0.300705388,0.249856284,0.265596345,0.416514709,0.596875613,0.665615268,0.365117527,0.205480162,0.290340234,0.184116987,0.263167547,0.353931541,0.454655755,0.330419285,0.370239196,0.380213073,0.401249925,0.416903957,0.253238603,0.261878421,0.127914725,0.189588403,0.438520411,0.095807347,0.432273136,0.255032459,0.580663781,0.472396878,0.823235274,0.210061156,0.284336534,0.551566524,0.517411076,0.517988559,0.241421358,0.69083565,0.356084618,0.251555384,0.580005859,0.34774876,0.163266549,0.254442776,0.31247083,0.491040154,0.208421975,0.474207936,0.247462714,0.443360854,0.847106804,0.319678537,0.147868219,0.081148936,0.613226147,0.547034917,0.54416235,0.277465734,0.277191247,0.172846475,0.297472095,0.597364273,0.247387173,0.327012684,0.300067219,0.154574496,0.49947385,0.249247055,0.399819593,0.139795048,0.362248128,0.352873913,0.288145175,0.747910697,0.184148781,0.369743071
257,2035,41848,0.177975818,0.346244383,0.267663407,0.073758605,0.289424628,0.22761859,0.26969196,0.370752391,0.580824892,0.650964272,0.356534644,0.188513729,0.311808359,0.173460725,0.244175832,0.357235018,0.427392087,0.32029291,0.384358596,0.355762342,0.391250024,0.359215142,0.229179934,0.250047177,0.127873261,0.143237947,0.380061293,0.078832361,0.407475361,0.238549211,0.570734073,0.452832768,0.837084385,0.174899025,0.258752039,0.502770424,0.462384764,0.533576482,0.24681669,0.680373207,0.300895398,0.233753328,0.576502727,0.297581239,0.165028366,0.220036618,0.31974704,0.477047628,0.16670234,0.453856974,0.246789652,0.414372241,0.846684802,0.285426447,0.124137908,0.06674341,0.558666126,0.513587893,0.525764075,0.264841928,0.260593498,0.176485833,0.278488856,0.595220067,0.241968214,0.32938796,0.292072242,0.155955352,0.499380645,0.237996578,0.386964011,0.143283308,0.35980275,0.357236656,0.291177902,0.754229866,0.154642237,0.372878343
258,2043,41856,0.156868153,0.334774312,0.197079109,0.099075295,0.276875313,0.217308879,0.275424814,0.333826806,0.569747007,0.648108612,0.360318378,0.175027649,0.339011278,0.171372096,0.236618409,0.361408577,0.404559511,0.317112193,0.391201458,0.331367049,0.386638503,0.314272392,0.217768977,0.247653784,0.137981685,0.119853802,0.33487766,0.069945906,0.383537751,0.22367239,0.568243655,0.440085584,0.850346411,0.151955328,0.252256289,0.462091603,0.417303259,0.553991102,0.255266137,0.671851494,0.260283374,0.2208284,0.572973459,0.25053574,0.182511854,0.203255074,0.324450154,0.461452887,0.144536233,0.439800485,0.253579442,0.380239132,0.847211679,0.257399435,0.111433157,0.058915789,0.51355406,0.488953698,0.516182568,0.25020598,0.250743236,0.185316681,0.268696791,0.595766135,0.239650096,0.337882508,0.290403049,0.168998628,0.499753305,0.231950372,0.385995566,0.154068724,0.368637774,0.360369793,0.303716732,0.757061281,0.135460623,0.379190223
259,2051,41864,0.141832717,0.332042691,0.164840301,0.132004852,0.25969386,0.218332364,0.28058489,0.305391495,0.561880915,0.654859642,0.374551842,0.164483821,0.368846765,0.175371614,0.240203564,0.36325348,0.385280525,0.323326488,0.384977516,0.312232584,0.385270847,0.2810033,0.222104742,0.249047182,0.154969134,0.121691734,0.307917157,0.068903007,0.356548068,0.209751629,0.571114008,0.4335948,0.861257555,0.143438195,0.261231538,0.433641118,0.385756413,0.573610902,0.265196575,0.665287212,0.240494611,0.212222041,0.568610476,0.208950738,0.208860055,0.203602088,0.325961304,0.445605921,0.139474667,0.43139361,0.266558977,0.347887982,0.84755513,0.234645386,0.106464664,0.05466408,0.481163308,0.473584875,0.512489516,0.229595127,0.249016401,0.190914029,0.263588533,0.597381336,0.239672746,0.345778349,0.294952853,0.183236299,0.498645541,0.232692512,0.39619255,0.164582214,0.382971454,0.359337798,0.320528047,0.756316646,0.122606725,0.38286003
260,2059,41872,0.131279371,0.335293826,0.166557617,0.166012974,0.238517625,0.228474296,0.282962168,0.284276152,0.555457933,0.667632311,0.396769599,0.156969492,0.398212595,0.182979794,0.253647654,0.36178669,0.368862208,0.337573282,0.369220788,0.303564337,0.385002543,0.257461024,0.245286246,0.249603172,0.175564746,0.143649651,0.302169346,0.075458691,0.323890399,0.196281573,0.576344802,0.43259814,0.867976993,0.150148506,0.280617503,0.420219257,0.369940888,0.586814365,0.275719395,0.659170828,0.245103401,0.207665829,0.562660297,0.175164711,0.237216011,0.217324089,0.324807621,0.430856724,0.149068658,0.427644552,0.284517071,0.324245242,0.846311979,0.216507466,0.106287592,0.055388313,0.463729489,0.467933968,0.511756608,0.204823704,0.256478196,0.187022073,0.258656715,0.598018955,0.241276091,0.347660864,0.30427308,0.190391373,0.494442565,0.239738157,0.415340209,0.169154992,0.397022046,0.353689914,0.336378228,0.75209752,0.112969113,0.379587949
261,2067,41880,0.124148358,0.341772022,0.194635216,0.19969747,0.214984204,0.245114936,0.280977513,0.26931047,0.548678833,0.68284157,0.422312016,0.152728251,0.42430646,0.192278775,0.271699312,0.356579099,0.355349962,0.357537092,0.349796363,0.308196403,0.383896428,0.241698724,0.287654269,0.248805008,0.196497658,0.178786,0.312791461,0.089474999,0.28813414,0.183336921,0.580935712,0.435526309,0.868355797,0.16725814,0.305353896,0.419383231,0.366480595,0.589263475,0.286117116,0.651611247,0.266996964,0.20689134,0.554369442,0.151516136,0.260722767,0.239853129,0.321516233,0.41854098,0.170869219,0.426173766,0.306242542,0.314159049,0.842079052,0.203509947,0.109334938,0.063589025,0.459337261,0.471470223,0.511135322,0.179150316,0.274193825,0.176061749,0.250833005,0.595632279,0.24367945,0.343328888,0.316579706,0.190951023,0.486855591,0.252085237,0.440850524,0.169719442,0.406392217,0.343596574,0.347242087,0.744505462,0.106979494,0.37114963
262,2075,41888,0.121501445,0.348721584,0.241477257,0.23293918,0.190731191,0.265634544,0.275575312,0.259310494,0.539736749,0.697034243,0.445970909,0.152003683,0.445525732,0.203597196,0.288115243,0.347201595,0.34497377,0.38090244,0.332569327,0.319477693,0.380844758,0.231769559,0.338516674,0.247162808,0.215237537,0.220159224,0.332982655,0.111242024,0.253145016,0.171137386,0.582011716,0.440608258,0.860168014,0.188531729,0.331048852,0.427379484,0.370606259,0.581754214,0.295672257,0.640717374,0.296390749,0.209405542,0.542984429,0.139355179,0.274221906,0.266621259,0.316684027,0.409937134,0.201996004,0.424254768,0.330777484,0.314164272,0.834131821,0.196472381,0.114384164,0.081766754,0.465033544,0.479729694,0.508096296,0.155833572,0.30190326,0.162623175,0.242805211,0.588484246,0.246019724,0.333884618,0.330088711,0.187593459,0.475927328,0.268731681,0.470135478,0.170108245,0.412222287,0.329228211,0.353928152,0.733419156,0.105955363,0.360839587
263,2083,41896,0.124930777,0.353386819,0.2994879,0.265618943,0.16758001,0.287575494,0.268330833,0.253037663,0.526824814,0.70728465,0.462538095,0.154761324,0.460567695,0.217825323,0.296652151,0.33322507,0.337963617,0.405086594,0.32181225,0.328385824,0.374947139,0.225953077,0.384423091,0.245186687,0.232216177,0.260827769,0.35594208,0.141156874,0.222788748,0.15990268,0.577199022,0.446072936,0.841187691,0.207733903,0.355984177,0.440454457,0.377548604,0.566366063,0.30378031,0.624753372,0.323500206,0.213816969,0.527977129,0.136078769,0.279349177,0.293060531,0.311186922,0.406309322,0.237843235,0.419360596,0.358177104,0.31871746,0.824460367,0.196214319,0.120212728,0.111276415,0.477865259,0.487265138,0.500189958,0.138132078,0.33404556,0.151296472,0.238700177,0.576076408,0.247413207,0.320430251,0.34300033,0.182996892,0.461700491,0.288136408,0.50057167,0.174154078,0.417036991,0.310755259,0.358453379,0.717825788,0.111214212,0.351952337
264,2091,41904,0.1360285,0.353547392,0.361076357,0.297135649,0.148087414,0.309128626,0.260819344,0.249239769,0.508657968,0.710798982,0.468029345,0.159854495,0.46812964,0.235853417,0.292778894,0.314610043,0.334509453,0.426437832,0.315427612,0.327710512,0.365303179,0.223434385,0.411923153,0.243597764,0.248605901,0.295044175,0.374868887,0.179616657,0.200198977,0.149921181,0.564249146,0.450182887,0.809926372,0.220000819,0.379110097,0.454824829,0.382538353,0.545178504,0.310288665,0.602604417,0.340497736,0.218509543,0.509720818,0.138095525,0.27943887,0.315118315,0.305970592,0.408921681,0.27337377,0.409762382,0.388749889,0.322275163,0.815733415,0.203283429,0.125957884,0.148890433,0.494879325,0.488629312,0.484966737,0.128448106,0.363734551,0.145963968,0.242644745,0.558219972,0.246976193,0.304067987,0.35345182,0.179831477,0.444364046,0.306602286,0.529394165,0.184705737,0.423361062,0.288562128,0.362834724,0.696489672,0.123522972,0.347321463
265,2099,41912,0.155465331,0.349124417,0.418672046,0.3249604,0.134993982,0.328646894,0.254397267,0.246664602,0.486038379,0.704783434,0.463356256,0.165858466,0.467129915,0.257943129,0.278812945,0.292875557,0.334641094,0.441037184,0.309725374,0.317489871,0.351269394,0.223624981,0.41146389,0.243961164,0.265579033,0.321837366,0.38419057,0.225801943,0.18558101,0.14175593,0.5409136,0.451335021,0.767845599,0.225954736,0.399376837,0.466588211,0.381748933,0.519949383,0.315157683,0.573310942,0.347383543,0.22186719,0.488814122,0.142347828,0.277233295,0.330803257,0.301980711,0.418249767,0.303550469,0.393930782,0.422042466,0.320275079,0.810619695,0.217139842,0.132196054,0.190235615,0.513122662,0.47837497,0.460737322,0.125758593,0.38408406,0.147676828,0.257027516,0.534726144,0.244043411,0.28580441,0.359564696,0.180735139,0.424691984,0.319893172,0.553802645,0.200676485,0.432902958,0.263889143,0.368471932,0.668175118,0.14144632,0.347936829
266,2107,41920,0.180226266,0.340574371,0.464709438,0.346082348,0.131040296,0.344483252,0.249545633,0.244099465,0.460290021,0.687864278,0.45065438,0.171348509,0.457371116,0.281841645,0.258783932,0.269930283,0.338348325,0.444965678,0.301015497,0.299574116,0.333229932,0.22593636,0.389081939,0.248053014,0.283437831,0.341430362,0.383247992,0.274027156,0.178408072,0.136038637,0.505864263,0.44795984,0.717144412,0.227589439,0.415626032,0.471812451,0.375124581,0.491150014,0.318347728,0.535913379,0.346114781,0.222594097,0.465820954,0.147913097,0.27310685,0.338639318,0.299623098,0.431614817,0.324240216,0.370336451,0.454554039,0.312079483,0.810851721,0.236971805,0.139863455,0.230938766,0.53000288,0.453047807,0.428853442,0.128184143,0.389906597,0.156778424,0.277284129,0.50552748,0.238823326,0.266263662,0.359460474,0.18833775,0.403604554,0.323772923,0.570996791,0.219995701,0.444106025,0.238190603,0.374295891,0.632246665,0.162998367,0.354327366
267,2115,41928,0.206374875,0.328353729,0.491623005,0.357490647,0.137599186,0.355053452,0.246526629,0.240489715,0.432736868,0.664348106,0.432059269,0.175216696,0.438876899,0.304667538,0.23672148,0.247682893,0.345620928,0.435647327,0.286648154,0.275813463,0.311825849,0.229795544,0.35471134,0.257649442,0.299004296,0.353944461,0.372610357,0.317390185,0.178153385,0.133401009,0.461454473,0.438661613,0.66002185,0.226898713,0.426264949,0.466565395,0.363552238,0.458930077,0.319663961,0.490074384,0.338648606,0.220675517,0.441166372,0.154402513,0.266841953,0.337150462,0.297144139,0.445549486,0.334925984,0.338266915,0.482021951,0.298031798,0.814417148,0.261967564,0.149896303,0.266771707,0.544370355,0.41716527,0.391427089,0.133845356,0.382809394,0.173612129,0.297111979,0.47104195,0.231742836,0.24597427,0.351512915,0.205269178,0.382022002,0.315198165,0.578873897,0.240592763,0.454597333,0.212920808,0.378620276,0.590469755,0.186193226,0.367022005
268,2123,41936,0.230186607,0.312987674,0.49413072,0.3567505,0.150572481,0.359024431,0.24560244,0.234820222,0.404548918,0.639961591,0.409330118,0.177622316,0.411670922,0.323539379,0.216119268,0.227670933,0.355789639,0.415878085,0.268134374,0.248254649,0.287698201,0.234691657,0.31828613,0.27341941,0.308230363,0.359094076,0.352846867,0.348988917,0.183735424,0.134174787,0.410957928,0.422739678,0.598964923,0.225309542,0.429592261,0.447934993,0.347655988,0.423439251,0.318290744,0.437945498,0.326620829,0.216416967,0.415240721,0.161427259,0.258221022,0.325497863,0.292250361,0.45658643,0.335994769,0.300277195,0.500183549,0.278475446,0.818367421,0.290556258,0.162676344,0.294086327,0.555436153,0.37723774,0.350570254,0.140945856,0.366098365,0.197364835,0.311467197,0.431808873,0.223228841,0.225464763,0.335104776,0.232225631,0.360794519,0.295896602,0.578121701,0.260316093,0.462003953,0.189457444,0.379758761,0.545210053,0.208852164,0.385543791
